,event,fulldate,cov_all,age_cov,min_season_cov,fast_fraction,grid_cell
1399,2,2015-09-01,1.0,0.9,0.5,0.6,560
1400,3,2017-12-01,0.75,0.9,0.5,0.6,560
1401,1,2013-12-01,0.4,0.9,0.5,0.6,562
1402,2,2015-09-01,0.0,0.9,0.5,0.6,562
1403,3,2017-12-01,0.75,0.9,0.5,0.6,562
1404,1,2013-12-01,0.4,0.9,0.5,0.6,563
1405,2,2015-09-01,0.0,0.9,0.5,0.6,563
1406,3,2017-12-01,0.75,0.9,0.5,0.6,563
1407,1,2013-12-01,0.4,0.9,0.5,0.6,564
1408,2,2015-09-01,0.7142857142857142,0.9,0.5,0.6,564
1409,3,2017-12-01,0.75,0.9,0.5,0.6,564
1410,1,2013-12-01,0.4,0.9,0.5,0.6,565
1411,2,2015-09-01,0.125,0.9,0.5,0.6,565
1412,3,2017-12-01,0.75,0.9,0.5,0.6,565
1413,1,2013-12-01,0.4,0.9,0.5,0.6,567
1414,2,2015-09-01,0.8484848484848492,0.9,0.5,0.6,567
1415,3,2017-12-01,0.75,0.9,0.5,0.6,567
1416,1,2013-12-01,0.4,0.9,0.5,0.6,568
1417,2,2015-09-01,0.666666666666667,0.9,0.5,0.6,568
1418,3,2017-12-01,0.75,0.9,0.5,0.6,568
1419,1,2013-12-01,0.4,0.9,0.5,0.6,570
1420,2,2015-09-01,0.8888888888888891,0.9,0.5,0.6,570
1421,3,2017-12-01,0.75,0.9,0.5,0.6,570
1422,1,2013-12-01,0.4,0.9,0.5,0.6,571
1423,2,2015-09-01,0.682926829268293,0.9,0.5,0.6,571
1424,3,2017-12-01,0.75,0.9,0.5,0.6,571
1425,1,2013-12-01,0.4,0.9,0.5,0.6,572
1426,2,2015-09-01,0.8059701492537309,0.9,0.5,0.6,572
1427,3,2017-12-01,0.75,0.9,0.5,0.6,572
1428,1,2013-12-01,0.4,0.9,0.5,0.6,573
1429,2,2015-09-01,0.8484848484848492,0.9,0.5,0.6,573
1430,3,2017-12-01,0.75,0.9,0.5,0.6,573
1431,1,2013-12-01,0.4,0.9,0.5,0.6,574
1432,2,2015-09-01,0.875,0.9,0.5,0.6,574
1433,3,2017-12-01,0.75,0.9,0.5,0.6,574
1434,1,2013-12-01,0.4,0.9,0.5,0.6,576
1435,2,2015-09-01,1.0,0.9,0.5,0.6,576
1436,3,2017-12-01,0.75,0.9,0.5,0.6,576
1437,1,2013-12-01,0.4,0.9,0.5,0.6,577
1438,2,2015-09-01,0.763157894736842,0.9,0.5,0.6,577
1439,3,2017-12-01,0.75,0.9,0.5,0.6,577
1440,1,2013-12-01,0.4,0.9,0.5,0.6,578
1441,2,2015-09-01,0.33333333333333304,0.9,0.5,0.6,578
1442,3,2017-12-01,0.75,0.9,0.5,0.6,578
1443,1,2013-12-01,0.4,0.9,0.5,0.6,579
1444,2,2015-09-01,1.0,0.9,0.5,0.6,579
1445,3,2017-12-01,0.75,0.9,0.5,0.6,579
1446,1,2013-12-01,0.4,0.9,0.5,0.6,580
1447,2,2015-09-01,1.0,0.9,0.5,0.6,580
1448,3,2017-12-01,0.75,0.9,0.5,0.6,580
1449,1,2013-12-01,0.4,0.9,0.5,0.6,581
1450,2,2015-09-01,1.0,0.9,0.5,0.6,581
1451,3,2017-12-01,0.75,0.9,0.5,0.6,581
1452,1,2013-12-01,0.4,0.9,0.5,0.6,582
1453,2,2015-09-01,0.0,0.9,0.5,0.6,582
1454,3,2017-12-01,0.75,0.9,0.5,0.6,582
1455,1,2013-12-01,0.4,0.9,0.5,0.6,584
1456,2,2015-09-01,0.8,0.9,0.5,0.6,584
1457,3,2017-12-01,0.75,0.9,0.5,0.6,584
1458,1,2013-12-01,0.4,0.9,0.5,0.6,586
1459,2,2015-09-01,1.0,0.9,0.5,0.6,586
1460,3,2017-12-01,0.75,0.9,0.5,0.6,586
1461,1,2013-12-01,0.4,0.9,0.5,0.6,587
1462,2,2015-09-01,0.852941176470588,0.9,0.5,0.6,587
1463,3,2017-12-01,0.75,0.9,0.5,0.6,587
1464,1,2013-12-01,0.4,0.9,0.5,0.6,588
1465,2,2015-09-01,1.0,0.9,0.5,0.6,588
1466,3,2017-12-01,0.75,0.9,0.5,0.6,588
1467,1,2013-12-01,0.4,0.9,0.5,0.6,589
1468,2,2015-09-01,0.0,0.9,0.5,0.6,589
1469,3,2017-12-01,0.75,0.9,0.5,0.6,589
1470,1,2013-12-01,0.4,0.9,0.5,0.6,590
1471,2,2015-09-01,0.214285714285714,0.9,0.5,0.6,590
1472,3,2017-12-01,0.75,0.9,0.5,0.6,590
1473,1,2013-12-01,0.4,0.9,0.5,0.6,591
1474,2,2015-09-01,1.0,0.9,0.5,0.6,591
1475,3,2017-12-01,0.75,0.9,0.5,0.6,591
1476,1,2013-12-01,0.4,0.9,0.5,0.6,592
1477,2,2015-09-01,1.0,0.9,0.5,0.6,592
1478,3,2017-12-01,0.75,0.9,0.5,0.6,592
1479,1,2013-12-01,0.4,0.9,0.5,0.6,593
1480,2,2015-09-01,0.875,0.9,0.5,0.6,593
1481,3,2017-12-01,0.75,0.9,0.5,0.6,593
1482,1,2013-12-01,0.4,0.9,0.5,0.6,594
1483,2,2015-09-01,0.7662337662337659,0.9,0.5,0.6,594
1484,3,2017-12-01,0.75,0.9,0.5,0.6,594
1485,1,2013-12-01,0.4,0.9,0.5,0.6,596
1486,2,2015-09-01,1.0,0.9,0.5,0.6,596
1487,3,2017-12-01,0.75,0.9,0.5,0.6,596
1488,1,2013-12-01,0.4,0.9,0.5,0.6,598
1489,2,2015-09-01,1.0,0.9,0.5,0.6,598
1490,3,2017-12-01,0.75,0.9,0.5,0.6,598
1491,1,2013-12-01,0.4,0.9,0.5,0.6,599
1492,2,2015-09-01,0.954545454545455,0.9,0.5,0.6,599
1493,3,2017-12-01,0.75,0.9,0.5,0.6,599
1494,1,2013-12-01,0.4,0.9,0.5,0.6,600
1495,2,2015-09-01,0.933333333333333,0.9,0.5,0.6,600
1496,3,2017-12-01,0.75,0.9,0.5,0.6,600
1497,1,2013-12-01,0.4,0.9,0.5,0.6,601
1498,2,2015-09-01,0.7058823529411771,0.9,0.5,0.6,601
1499,3,2017-12-01,0.75,0.9,0.5,0.6,601
1500,1,2013-12-01,0.4,0.9,0.5,0.6,603
1501,2,2015-09-01,0.9,0.9,0.5,0.6,603
1502,3,2017-12-01,0.75,0.9,0.5,0.6,603
1503,1,2013-12-01,0.4,0.9,0.5,0.6,604
1504,2,2015-09-01,0.8,0.9,0.5,0.6,604
1505,3,2017-12-01,0.75,0.9,0.5,0.6,604
1506,1,2013-12-01,0.4,0.9,0.5,0.6,605
1507,2,2015-09-01,0.8695652173913041,0.9,0.5,0.6,605
1508,3,2017-12-01,0.75,0.9,0.5,0.6,605
1509,1,2013-12-01,0.4,0.9,0.5,0.6,606
1510,2,2015-09-01,0.5714285714285711,0.9,0.5,0.6,606
1511,3,2017-12-01,0.75,0.9,0.5,0.6,606
1512,1,2013-12-01,0.4,0.9,0.5,0.6,607
1513,2,2015-09-01,1.0,0.9,0.5,0.6,607
1514,3,2017-12-01,0.75,0.9,0.5,0.6,607
1515,1,2013-12-01,0.4,0.9,0.5,0.6,608
1516,2,2015-09-01,0.8943089430894309,0.9,0.5,0.6,608
1517,3,2017-12-01,0.75,0.9,0.5,0.6,608
1518,1,2013-12-01,0.4,0.9,0.5,0.6,609
1519,2,2015-09-01,0.826923076923077,0.9,0.5,0.6,609
1520,3,2017-12-01,0.75,0.9,0.5,0.6,609
1521,1,2013-12-01,0.4,0.9,0.5,0.6,610
1522,2,2015-09-01,0.7127659574468079,0.9,0.5,0.6,610
1523,3,2017-12-01,0.75,0.9,0.5,0.6,610
1524,1,2013-12-01,0.4,0.9,0.5,0.6,612
1525,2,2015-09-01,0.88,0.9,0.5,0.6,612
1526,3,2017-12-01,0.75,0.9,0.5,0.6,612
1527,1,2013-12-01,0.4,0.9,0.5,0.6,613
1528,2,2015-09-01,0.6363636363636359,0.9,0.5,0.6,613
1529,3,2017-12-01,0.75,0.9,0.5,0.6,613
1530,1,2013-12-01,0.4,0.9,0.5,0.6,614
1531,2,2015-09-01,0.805555555555556,0.9,0.5,0.6,614
1532,3,2017-12-01,0.75,0.9,0.5,0.6,614
1533,1,2013-12-01,0.4,0.9,0.5,0.6,615
1534,2,2015-09-01,0.545454545454545,0.9,0.5,0.6,615
1535,3,2017-12-01,0.75,0.9,0.5,0.6,615
1536,1,2013-12-01,0.4,0.9,0.5,0.6,616
1537,2,2015-09-01,1.0,0.9,0.5,0.6,616
1538,3,2017-12-01,0.75,0.9,0.5,0.6,616
1539,1,2013-12-01,0.4,0.9,0.5,0.6,617
1540,2,2015-09-01,0.833333333333333,0.9,0.5,0.6,617
1541,3,2017-12-01,0.75,0.9,0.5,0.6,617
1542,1,2013-12-01,0.4,0.9,0.5,0.6,618
1543,2,2015-09-01,0.954545454545455,0.9,0.5,0.6,618
1544,3,2017-12-01,0.75,0.9,0.5,0.6,618
1545,1,2013-12-01,0.4,0.9,0.5,0.6,619
1546,2,2015-09-01,0.808823529411765,0.9,0.5,0.6,619
1547,3,2017-12-01,0.75,0.9,0.5,0.6,619
1548,1,2013-12-01,0.4,0.9,0.5,0.6,620
1549,2,2015-09-01,0.833333333333333,0.9,0.5,0.6,620
1550,3,2017-12-01,0.75,0.9,0.5,0.6,620
1551,1,2013-12-01,0.4,0.9,0.5,0.6,621
1552,2,2015-09-01,0.7105263157894741,0.9,0.5,0.6,621
1553,3,2017-12-01,0.75,0.9,0.5,0.6,621
1554,1,2013-12-01,0.4,0.9,0.5,0.6,622
1555,2,2015-09-01,0.9285714285714292,0.9,0.5,0.6,622
1556,3,2017-12-01,0.75,0.9,0.5,0.6,622
1557,1,2013-12-01,0.4,0.9,0.5,0.6,623
1558,2,2015-09-01,0.961538461538462,0.9,0.5,0.6,623
1559,3,2017-12-01,0.75,0.9,0.5,0.6,623
1560,1,2013-12-01,0.4,0.9,0.5,0.6,625
1561,2,2015-09-01,0.0,0.9,0.5,0.6,625
1562,3,2017-12-01,0.75,0.9,0.5,0.6,625
1563,1,2013-12-01,0.4,0.9,0.5,0.6,627
1564,2,2015-09-01,0.0,0.9,0.5,0.6,627
1565,3,2017-12-01,0.75,0.9,0.5,0.6,627
1566,1,2013-12-01,0.4,0.9,0.5,0.6,628
1567,2,2015-09-01,1.0,0.9,0.5,0.6,628
1568,3,2017-12-01,0.75,0.9,0.5,0.6,628
1569,1,2013-12-01,0.4,0.9,0.5,0.6,629
1570,2,2015-09-01,0.8695652173913041,0.9,0.5,0.6,629
1571,3,2017-12-01,0.75,0.9,0.5,0.6,629
1572,1,2013-12-01,0.4,0.9,0.5,0.6,631
1573,2,2015-09-01,1.0,0.9,0.5,0.6,631
1574,3,2017-12-01,0.75,0.9,0.5,0.6,631
1575,1,2013-12-01,0.4,0.9,0.5,0.6,632
1576,2,2015-09-01,1.0,0.9,0.5,0.6,632
1577,3,2017-12-01,0.75,0.9,0.5,0.6,632
1578,1,2013-12-01,0.4,0.9,0.5,0.6,634
1579,2,2015-09-01,1.0,0.9,0.5,0.6,634
1580,3,2017-12-01,0.75,0.9,0.5,0.6,634
1581,1,2013-12-01,0.4,0.9,0.5,0.6,635
1582,2,2015-09-01,0.9487179487179491,0.9,0.5,0.6,635
1583,3,2017-12-01,0.75,0.9,0.5,0.6,635
1584,1,2013-12-01,0.4,0.9,0.5,0.6,636
1585,2,2015-09-01,0.666666666666667,0.9,0.5,0.6,636
1586,3,2017-12-01,0.75,0.9,0.5,0.6,636
1587,1,2013-12-01,0.4,0.9,0.5,0.6,637
1588,2,2015-09-01,0.4,0.9,0.5,0.6,637
1589,3,2017-12-01,0.75,0.9,0.5,0.6,637
1590,1,2013-12-01,0.4,0.9,0.5,0.6,638
1591,2,2015-09-01,1.0,0.9,0.5,0.6,638
1592,3,2017-12-01,0.75,0.9,0.5,0.6,638
1593,1,2013-12-01,0.4,0.9,0.5,0.6,639
1594,2,2015-09-01,0.0,0.9,0.5,0.6,639
1595,3,2017-12-01,0.75,0.9,0.5,0.6,639
1596,1,2013-12-01,0.4,0.9,0.5,0.6,640
1597,2,2015-09-01,0.7058823529411771,0.9,0.5,0.6,640
1598,3,2017-12-01,0.75,0.9,0.5,0.6,640
1599,1,2013-12-01,0.4,0.9,0.5,0.6,641
1600,2,2015-09-01,0.4375,0.9,0.5,0.6,641
1601,3,2017-12-01,0.75,0.9,0.5,0.6,641
1602,1,2013-12-01,0.4,0.9,0.5,0.6,642
1603,2,2015-09-01,0.7272727272727271,0.9,0.5,0.6,642
1604,3,2017-12-01,0.75,0.9,0.5,0.6,642
1605,1,2013-12-01,0.4,0.9,0.5,0.6,643
1606,2,2015-09-01,1.0,0.9,0.5,0.6,643
1607,3,2017-12-01,0.75,0.9,0.5,0.6,643
1608,1,2013-12-01,0.4,0.9,0.5,0.6,644
1609,2,2015-09-01,1.0,0.9,0.5,0.6,644
1610,3,2017-12-01,0.75,0.9,0.5,0.6,644
1611,1,2013-12-01,0.4,0.9,0.5,0.6,645
1612,2,2015-09-01,0.923076923076923,0.9,0.5,0.6,645
1613,3,2017-12-01,0.75,0.9,0.5,0.6,645
1614,1,2013-12-01,0.4,0.9,0.5,0.6,646
1615,2,2015-09-01,1.0,0.9,0.5,0.6,646
1616,3,2017-12-01,0.75,0.9,0.5,0.6,646
1617,1,2013-12-01,0.4,0.9,0.5,0.6,647
1618,2,2015-09-01,1.0,0.9,0.5,0.6,647
1619,3,2017-12-01,0.75,0.9,0.5,0.6,647
1620,1,2013-12-01,0.4,0.9,0.5,0.6,648
1621,2,2015-09-01,1.0,0.9,0.5,0.6,648
1622,3,2017-12-01,0.75,0.9,0.5,0.6,648
1623,1,2013-12-01,0.4,0.9,0.5,0.6,649
1624,2,2015-09-01,1.0,0.9,0.5,0.6,649
1625,3,2017-12-01,0.75,0.9,0.5,0.6,649
1626,1,2013-12-01,0.4,0.9,0.5,0.6,652
1627,2,2015-09-01,0.806451612903226,0.9,0.5,0.6,652
1628,3,2017-12-01,0.75,0.9,0.5,0.6,652
1629,1,2013-12-01,0.4,0.9,0.5,0.6,653
1630,2,2015-09-01,0.7959183673469391,0.9,0.5,0.6,653
1631,3,2017-12-01,0.75,0.9,0.5,0.6,653
1632,1,2013-12-01,0.4,0.9,0.5,0.6,654
1633,2,2015-09-01,0.763636363636364,0.9,0.5,0.6,654
1634,3,2017-12-01,0.75,0.9,0.5,0.6,654
1635,1,2013-12-01,0.4,0.9,0.5,0.6,655
1636,2,2015-09-01,0.6808510638297869,0.9,0.5,0.6,655
1637,3,2017-12-01,0.75,0.9,0.5,0.6,655
1638,1,2013-12-01,0.4,0.9,0.5,0.6,656
1639,2,2015-09-01,1.0,0.9,0.5,0.6,656
1640,3,2017-12-01,0.75,0.9,0.5,0.6,656
1641,1,2013-12-01,0.4,0.9,0.5,0.6,657
1642,2,2015-09-01,0.781065088757396,0.9,0.5,0.6,657
1643,3,2017-12-01,0.75,0.9,0.5,0.6,657
1644,1,2013-12-01,0.4,0.9,0.5,0.6,659
1645,2,2015-09-01,0.42857142857142894,0.9,0.5,0.6,659
1646,3,2017-12-01,0.75,0.9,0.5,0.6,659
1647,1,2013-12-01,0.4,0.9,0.5,0.6,660
1648,2,2015-09-01,0.33333333333333304,0.9,0.5,0.6,660
1649,3,2017-12-01,0.75,0.9,0.5,0.6,660
1650,1,2013-12-01,0.4,0.9,0.5,0.6,661
1651,2,2015-09-01,1.0,0.9,0.5,0.6,661
1652,3,2017-12-01,0.75,0.9,0.5,0.6,661
1653,1,2013-12-01,0.4,0.9,0.5,0.6,662
1654,2,2015-09-01,0.8,0.9,0.5,0.6,662
1655,3,2017-12-01,0.75,0.9,0.5,0.6,662
1656,1,2013-12-01,0.4,0.9,0.5,0.6,663
1657,2,2015-09-01,0.818181818181818,0.9,0.5,0.6,663
1658,3,2017-12-01,0.75,0.9,0.5,0.6,663
1659,1,2013-12-01,0.4,0.9,0.5,0.6,664
1660,2,2015-09-01,0.6575342465753421,0.9,0.5,0.6,664
1661,3,2017-12-01,0.75,0.9,0.5,0.6,664
1662,1,2013-12-01,0.4,0.9,0.5,0.6,665
1663,2,2015-09-01,0.8125,0.9,0.5,0.6,665
1664,3,2017-12-01,0.75,0.9,0.5,0.6,665
1665,1,2013-12-01,0.4,0.9,0.5,0.6,666
1666,2,2015-09-01,1.0,0.9,0.5,0.6,666
1667,3,2017-12-01,0.75,0.9,0.5,0.6,666
1668,1,2013-12-01,0.4,0.9,0.5,0.6,668
1669,2,2015-09-01,0.1,0.9,0.5,0.6,668
1670,3,2017-12-01,0.75,0.9,0.5,0.6,668
1671,1,2013-12-01,0.4,0.9,0.5,0.6,669
1672,2,2015-09-01,0.53125,0.9,0.5,0.6,669
1673,3,2017-12-01,0.75,0.9,0.5,0.6,669
1674,1,2013-12-01,0.4,0.9,0.5,0.6,670
1675,2,2015-09-01,0.7142857142857142,0.9,0.5,0.6,670
1676,3,2017-12-01,0.75,0.9,0.5,0.6,670
1677,1,2013-12-01,0.4,0.9,0.5,0.6,671
1678,2,2015-09-01,0.666666666666667,0.9,0.5,0.6,671
1679,3,2017-12-01,0.75,0.9,0.5,0.6,671
1680,1,2013-12-01,0.4,0.9,0.5,0.6,672
1681,2,2015-09-01,0.5714285714285711,0.9,0.5,0.6,672
1682,3,2017-12-01,0.75,0.9,0.5,0.6,672
1683,1,2013-12-01,0.4,0.9,0.5,0.6,673
1684,2,2015-09-01,0.8888888888888891,0.9,0.5,0.6,673
1685,3,2017-12-01,0.75,0.9,0.5,0.6,673
1686,1,2013-12-01,0.4,0.9,0.5,0.6,674
1687,2,2015-09-01,0.0769230769230769,0.9,0.5,0.6,674
1688,3,2017-12-01,0.75,0.9,0.5,0.6,674
1689,1,2013-12-01,0.4,0.9,0.5,0.6,676
1690,2,2015-09-01,0.25,0.9,0.5,0.6,676
1691,3,2017-12-01,0.75,0.9,0.5,0.6,676
1692,1,2013-12-01,0.4,0.9,0.5,0.6,677
1693,2,2015-09-01,0.0,0.9,0.5,0.6,677
1694,3,2017-12-01,0.75,0.9,0.5,0.6,677
1695,1,2013-12-01,0.4,0.9,0.5,0.6,679
1696,2,2015-09-01,0.7777777777777779,0.9,0.5,0.6,679
1697,3,2017-12-01,0.75,0.9,0.5,0.6,679
1698,1,2013-12-01,0.4,0.9,0.5,0.6,680
1699,2,2015-09-01,0.866666666666667,0.9,0.5,0.6,680
1700,3,2017-12-01,0.75,0.9,0.5,0.6,680
1701,1,2013-12-01,0.4,0.9,0.5,0.6,681
1702,2,2015-09-01,0.791666666666667,0.9,0.5,0.6,681
1703,3,2017-12-01,0.75,0.9,0.5,0.6,681
1704,1,2013-12-01,0.4,0.9,0.5,0.6,682
1705,2,2015-09-01,0.590909090909091,0.9,0.5,0.6,682
1706,3,2017-12-01,0.75,0.9,0.5,0.6,682
1707,1,2013-12-01,0.4,0.9,0.5,0.6,684
1708,2,2015-09-01,1.0,0.9,0.5,0.6,684
1709,3,2017-12-01,0.75,0.9,0.5,0.6,684
1710,1,2013-12-01,0.4,0.9,0.5,0.6,685
1711,2,2015-09-01,0.966666666666667,0.9,0.5,0.6,685
1712,3,2017-12-01,0.75,0.9,0.5,0.6,685
1713,1,2013-12-01,0.4,0.9,0.5,0.6,686
1714,2,2015-09-01,0.2,0.9,0.5,0.6,686
1715,3,2017-12-01,0.75,0.9,0.5,0.6,686
1716,1,2013-12-01,0.4,0.9,0.5,0.6,687
1717,2,2015-09-01,0.833333333333333,0.9,0.5,0.6,687
1718,3,2017-12-01,0.75,0.9,0.5,0.6,687
1719,1,2013-12-01,0.4,0.9,0.5,0.6,688
1720,2,2015-09-01,0.5,0.9,0.5,0.6,688
1721,3,2017-12-01,0.75,0.9,0.5,0.6,688
1722,1,2013-12-01,0.4,0.9,0.5,0.6,689
1723,2,2015-09-01,0.855491329479769,0.9,0.5,0.6,689
1724,3,2017-12-01,0.75,0.9,0.5,0.6,689
1725,1,2013-12-01,0.4,0.9,0.5,0.6,690
1726,2,2015-09-01,0.932203389830508,0.9,0.5,0.6,690
1727,3,2017-12-01,0.75,0.9,0.5,0.6,690
1728,1,2013-12-01,0.4,0.9,0.5,0.6,691
1729,2,2015-09-01,0.1,0.9,0.5,0.6,691
1730,3,2017-12-01,0.75,0.9,0.5,0.6,691
1731,1,2013-12-01,0.4,0.9,0.5,0.6,692
1732,2,2015-09-01,0.0192307692307692,0.9,0.5,0.6,692
1733,3,2017-12-01,0.75,0.9,0.5,0.6,692
1734,1,2013-12-01,0.4,0.9,0.5,0.6,693
1735,2,2015-09-01,0.516129032258065,0.9,0.5,0.6,693
1736,3,2017-12-01,0.75,0.9,0.5,0.6,693
1737,1,2013-12-01,0.4,0.9,0.5,0.6,694
1738,2,2015-09-01,0.0869565217391304,0.9,0.5,0.6,694
1739,3,2017-12-01,0.75,0.9,0.5,0.6,694
1740,1,2013-12-01,0.4,0.9,0.5,0.6,695
1741,2,2015-09-01,0.47058823529411803,0.9,0.5,0.6,695
1742,3,2017-12-01,0.75,0.9,0.5,0.6,695
1743,1,2013-12-01,0.4,0.9,0.5,0.6,697
1744,2,2015-09-01,0.4,0.9,0.5,0.6,697
1745,3,2017-12-01,0.75,0.9,0.5,0.6,697
1746,1,2013-12-01,0.4,0.9,0.5,0.6,699
1747,2,2015-09-01,0.7272727272727271,0.9,0.5,0.6,699
1748,3,2017-12-01,0.75,0.9,0.5,0.6,699
1749,1,2013-12-01,0.4,0.9,0.5,0.6,700
1750,2,2015-09-01,0.694915254237288,0.9,0.5,0.6,700
1751,3,2017-12-01,0.75,0.9,0.5,0.6,700
1752,1,2013-12-01,0.4,0.9,0.5,0.6,701
1753,2,2015-09-01,0.8947368421052628,0.9,0.5,0.6,701
1754,3,2017-12-01,0.75,0.9,0.5,0.6,701
1755,1,2013-12-01,0.4,0.9,0.5,0.6,702
1756,2,2015-09-01,1.0,0.9,0.5,0.6,702
1757,3,2017-12-01,0.75,0.9,0.5,0.6,702
1758,1,2013-12-01,0.4,0.9,0.5,0.6,703
1759,2,2015-09-01,0.5,0.9,0.5,0.6,703
1760,3,2017-12-01,0.75,0.9,0.5,0.6,703
1761,1,2013-12-01,0.4,0.9,0.5,0.6,704
1762,2,2015-09-01,1.0,0.9,0.5,0.6,704
1763,3,2017-12-01,0.75,0.9,0.5,0.6,704
1764,1,2013-12-01,0.4,0.9,0.5,0.6,705
1765,2,2015-09-01,1.0,0.9,0.5,0.6,705
1766,3,2017-12-01,0.75,0.9,0.5,0.6,705
1767,1,2013-12-01,0.4,0.9,0.5,0.6,706
1768,2,2015-09-01,1.0,0.9,0.5,0.6,706
1769,3,2017-12-01,0.75,0.9,0.5,0.6,706
1770,1,2013-12-01,0.4,0.9,0.5,0.6,707
1771,2,2015-09-01,0.0,0.9,0.5,0.6,707
1772,3,2017-12-01,0.75,0.9,0.5,0.6,707
1773,1,2013-12-01,0.4,0.9,0.5,0.6,708
1774,2,2015-09-01,0.254901960784314,0.9,0.5,0.6,708
1775,3,2017-12-01,0.75,0.9,0.5,0.6,708
1776,1,2013-12-01,0.4,0.9,0.5,0.6,709
1777,2,2015-09-01,0.272727272727273,0.9,0.5,0.6,709
1778,3,2017-12-01,0.75,0.9,0.5,0.6,709
1779,1,2013-12-01,0.4,0.9,0.5,0.6,710
1780,2,2015-09-01,0.44680851063829796,0.9,0.5,0.6,710
1781,3,2017-12-01,0.75,0.9,0.5,0.6,710
1782,1,2013-12-01,0.4,0.9,0.5,0.6,711
1783,2,2015-09-01,0.75,0.9,0.5,0.6,711
1784,3,2017-12-01,0.75,0.9,0.5,0.6,711
1785,1,2013-12-01,0.4,0.9,0.5,0.6,713
1786,2,2015-09-01,0.75,0.9,0.5,0.6,713
1787,3,2017-12-01,0.75,0.9,0.5,0.6,713
1788,1,2013-12-01,0.4,0.9,0.5,0.6,714
1789,2,2015-09-01,0.512820512820513,0.9,0.5,0.6,714
1790,3,2017-12-01,0.75,0.9,0.5,0.6,714
1791,1,2013-12-01,0.4,0.9,0.5,0.6,715
1792,2,2015-09-01,0.818181818181818,0.9,0.5,0.6,715
1793,3,2017-12-01,0.75,0.9,0.5,0.6,715
1794,1,2013-12-01,0.4,0.9,0.5,0.6,716
1795,2,2015-09-01,0.956521739130435,0.9,0.5,0.6,716
1796,3,2017-12-01,0.75,0.9,0.5,0.6,716
1797,1,2013-12-01,0.4,0.9,0.5,0.6,717
1798,2,2015-09-01,0.125,0.9,0.5,0.6,717
1799,3,2017-12-01,0.75,0.9,0.5,0.6,717
1800,1,2013-12-01,0.4,0.9,0.5,0.6,718
1801,2,2015-09-01,0.845070422535211,0.9,0.5,0.6,718
1802,3,2017-12-01,0.75,0.9,0.5,0.6,718
1803,1,2013-12-01,0.4,0.9,0.5,0.6,719
1804,2,2015-09-01,0.625,0.9,0.5,0.6,719
1805,3,2017-12-01,0.75,0.9,0.5,0.6,719
1806,1,2013-12-01,0.4,0.9,0.5,0.6,720
1807,2,2015-09-01,0.7196261682242991,0.9,0.5,0.6,720
1808,3,2017-12-01,0.75,0.9,0.5,0.6,720
1809,1,2013-12-01,0.4,0.9,0.5,0.6,721
1810,2,2015-09-01,0.617647058823529,0.9,0.5,0.6,721
1811,3,2017-12-01,0.75,0.9,0.5,0.6,721
1812,1,2013-12-01,0.4,0.9,0.5,0.6,722
1813,2,2015-09-01,0.46153846153846206,0.9,0.5,0.6,722
1814,3,2017-12-01,0.75,0.9,0.5,0.6,722
1815,1,2013-12-01,0.4,0.9,0.5,0.6,723
1816,2,2015-09-01,0.166666666666667,0.9,0.5,0.6,723
1817,3,2017-12-01,0.75,0.9,0.5,0.6,723
1818,1,2013-12-01,0.4,0.9,0.5,0.6,724
1819,2,2015-09-01,0.192982456140351,0.9,0.5,0.6,724
1820,3,2017-12-01,0.75,0.9,0.5,0.6,724
1821,1,2013-12-01,0.4,0.9,0.5,0.6,725
1822,2,2015-09-01,0.157894736842105,0.9,0.5,0.6,725
1823,3,2017-12-01,0.75,0.9,0.5,0.6,725
1824,1,2013-12-01,0.4,0.9,0.5,0.6,726
1825,2,2015-09-01,0.793103448275862,0.9,0.5,0.6,726
1826,3,2017-12-01,0.75,0.9,0.5,0.6,726
1827,1,2013-12-01,0.4,0.9,0.5,0.6,727
1828,2,2015-09-01,0.8961038961038961,0.9,0.5,0.6,727
1829,3,2017-12-01,0.75,0.9,0.5,0.6,727
1830,1,2013-12-01,0.4,0.9,0.5,0.6,728
1831,2,2015-09-01,0.7777777777777779,0.9,0.5,0.6,728
1832,3,2017-12-01,0.75,0.9,0.5,0.6,728
1833,1,2013-12-01,0.4,0.9,0.5,0.6,729
1834,2,2015-09-01,0.38888888888888895,0.9,0.5,0.6,729
1835,3,2017-12-01,0.75,0.9,0.5,0.6,729
1836,1,2013-12-01,0.4,0.9,0.5,0.6,730
1837,2,2015-09-01,0.8461538461538459,0.9,0.5,0.6,730
1838,3,2017-12-01,0.75,0.9,0.5,0.6,730
1839,1,2013-12-01,0.4,0.9,0.5,0.6,731
1840,2,2015-09-01,0.592592592592593,0.9,0.5,0.6,731
1841,3,2017-12-01,0.75,0.9,0.5,0.6,731
1842,1,2013-12-01,0.4,0.9,0.5,0.6,732
1843,2,2015-09-01,0.46153846153846206,0.9,0.5,0.6,732
1844,3,2017-12-01,0.75,0.9,0.5,0.6,732
1845,1,2013-12-01,0.4,0.9,0.5,0.6,733
1846,2,2015-09-01,0.48979591836734704,0.9,0.5,0.6,733
1847,3,2017-12-01,0.75,0.9,0.5,0.6,733
1848,1,2013-12-01,0.4,0.9,0.5,0.6,734
1849,2,2015-09-01,1.0,0.9,0.5,0.6,734
1850,3,2017-12-01,0.75,0.9,0.5,0.6,734
