,grid_cell,event,fulldate,cov_all,killing,box_duration,exp_duration
2140,628,4,2017-11-01,0.33,0.9,210,30
2141,629,1,2014-09-01,0.166666667,0.6,1,90
2142,629,2,2015-09-01,0.916666667,0.9,210,30
2143,629,3,2016-09-01,0.583333333,0.9,210,30
2144,629,4,2017-11-01,0.33,0.9,210,30
2145,630,1,2016-09-01,0.0,0.9,210,30
2146,630,2,2017-11-01,0.33,0.9,210,30
2147,631,1,2014-09-01,0.4,0.6,1,90
2148,631,2,2015-09-01,0.857142857,0.9,210,30
2149,631,3,2016-09-01,0.8,0.9,210,30
2150,631,4,2017-11-01,0.33,0.9,210,30
2151,632,1,2015-09-01,0.625,0.9,210,30
2152,633,1,2014-09-01,1.0,0.6,1,90
2153,633,2,2015-09-01,0.5,0.9,210,30
2154,633,3,2016-09-01,1.0,0.9,210,30
2155,633,4,2017-11-01,0.33,0.9,210,30
2156,634,1,2014-09-01,0.75,0.6,1,90
2157,634,2,2015-09-01,0.666666667,0.9,210,30
2158,634,3,2016-09-01,1.0,0.9,210,30
2159,634,4,2017-10-01,0.73,0.9,210,30
2160,635,1,2014-09-01,0.4,0.6,1,90
2161,635,2,2015-09-01,0.9,0.9,210,30
2162,635,3,2016-09-01,0.833333333,0.9,210,30
2163,635,4,2017-10-01,0.73,0.9,210,30
2164,636,1,2014-09-01,0.0,0.6,1,90
2165,636,2,2015-09-01,1.0,0.9,210,30
2166,636,3,2016-09-01,0.333333333,0.9,210,30
2167,636,4,2017-10-01,0.73,0.9,210,30
2168,637,1,2015-09-01,0.333333333,0.9,210,30
2169,638,1,2014-09-01,1.0,0.6,1,90
2170,638,2,2015-09-01,1.0,0.9,210,30
2171,638,3,2016-09-01,1.0,0.9,210,30
2172,638,4,2017-09-01,1.0,0.9,210,30
2173,639,1,2014-09-01,0.6,0.6,1,90
2174,639,2,2015-09-01,0.6,0.9,210,30
2175,639,3,2016-09-01,0.4,0.9,210,30
2176,639,4,2017-09-01,0.4,0.9,210,30
2177,640,1,2014-09-01,0.4,0.6,1,90
2178,640,2,2015-09-01,0.28571428600000004,0.9,210,30
2179,640,3,2016-09-01,0.4,0.9,210,30
2180,640,4,2017-09-01,0.4,0.9,210,30
2181,641,1,2014-09-01,0.222222222,0.6,1,90
2182,641,2,2015-09-01,0.9,0.9,210,30
2183,641,3,2016-09-01,0.625,0.9,210,30
2184,641,4,2017-09-01,0.625,0.9,210,30
2185,642,1,2014-09-01,0.333333333,0.6,1,90
2186,642,2,2015-09-01,1.0,0.9,210,30
2187,642,3,2016-09-01,0.8888888890000001,0.9,210,30
2188,642,4,2017-09-01,0.8888888890000001,0.9,210,30
2189,643,1,2014-09-01,0.4,0.6,1,90
2190,643,2,2015-09-01,0.666666667,0.9,210,30
2191,643,3,2016-09-01,1.0,0.9,210,30
2192,643,4,2017-09-01,1.0,0.9,210,30
2193,644,1,2014-09-01,0.6,0.6,1,90
2194,644,2,2015-09-01,0.6,0.9,210,30
2195,644,3,2016-09-01,0.6,0.9,210,30
2196,644,4,2017-09-01,0.6,0.9,210,30
2197,645,1,2014-09-01,1.0,0.6,1,90
2198,645,2,2015-09-01,1.0,0.9,210,30
2199,645,3,2016-09-01,0.5,0.9,210,30
2200,645,4,2017-09-01,0.5,0.9,210,30
2201,646,1,2014-09-01,1.0,0.6,1,90
2202,646,2,2015-09-01,1.0,0.9,210,30
2203,646,3,2016-09-01,1.0,0.9,210,30
2204,646,4,2017-09-01,1.0,0.9,210,30
2205,647,1,2015-09-01,1.0,0.9,210,30
2206,647,2,2016-09-01,0.0,0.9,210,30
2207,647,3,2017-09-01,0.0,0.9,210,30
2208,648,1,2014-09-01,1.0,0.6,1,90
2209,648,2,2015-09-01,1.0,0.9,210,30
2210,648,3,2016-09-01,1.0,0.9,210,30
2211,648,4,2017-09-01,1.0,0.9,210,30
2212,649,1,2015-09-01,1.0,0.9,210,30
2213,650,1,2016-09-01,0.0,0.9,210,30
2214,650,2,2017-09-01,0.0,0.9,210,30
2215,651,1,2014-09-01,0.0,0.6,1,90
2216,651,2,2015-09-01,0.0,0.9,210,30
2217,651,3,2016-09-01,1.0,0.9,210,30
2218,651,4,2017-09-01,1.0,0.9,210,30
2219,652,1,2014-09-01,0.13636363599999998,0.6,1,90
2220,652,2,2015-09-01,0.538461538,0.9,210,30
2221,652,3,2016-09-01,0.47826087,0.9,210,30
2222,652,4,2017-11-01,0.33,0.9,210,30
2223,653,1,2014-09-01,0.36,0.6,1,90
2224,653,2,2015-09-01,0.666666667,0.9,210,30
2225,653,3,2016-09-01,0.46428571399999996,0.9,210,30
2226,653,4,2017-11-01,0.33,0.9,210,30
2227,654,1,2014-09-01,0.333333333,0.6,1,90
2228,654,2,2015-09-01,0.8214285709999999,0.9,210,30
2229,654,3,2016-09-01,0.590909091,0.9,210,30
2230,654,4,2017-11-01,0.33,0.9,210,30
2231,655,1,2014-09-01,0.222222222,0.6,1,90
2232,655,2,2015-09-01,0.7027027029999999,0.9,210,30
2233,655,3,2016-09-01,0.666666667,0.9,210,30
2234,655,4,2017-11-01,0.33,0.9,210,30
2235,656,1,2015-09-01,1.0,0.9,210,30
2236,657,1,2014-09-01,0.25,0.6,1,90
2237,657,2,2015-09-01,0.8888888890000001,0.9,210,30
2238,657,3,2016-09-01,1.0,0.9,210,30
2239,657,4,2017-11-01,0.33,0.9,210,30
2240,658,1,2016-09-01,1.0,0.9,210,30
2241,658,2,2017-10-01,0.73,0.9,210,30
2242,659,1,2014-09-01,0.666666667,0.6,1,90
2243,659,2,2015-09-01,1.0,0.9,210,30
2244,659,3,2016-09-01,0.666666667,0.9,210,30
2245,659,4,2017-10-01,0.73,0.9,210,30
2246,660,1,2014-09-01,1.0,0.6,1,90
2247,660,2,2015-09-01,1.0,0.9,210,30
2248,660,3,2016-09-01,1.0,0.9,210,30
2249,660,4,2017-10-01,0.73,0.9,210,30
2250,661,1,2014-09-01,0.0,0.6,1,90
2251,661,2,2015-09-01,1.0,0.9,210,30
2252,661,3,2016-09-01,0.5,0.9,210,30
2253,661,4,2017-10-01,0.73,0.9,210,30
2254,662,1,2014-09-01,0.166666667,0.6,1,90
2255,662,2,2015-09-01,0.666666667,0.9,210,30
2256,662,3,2016-09-01,0.625,0.9,210,30
2257,662,4,2017-10-01,0.73,0.9,210,30
2258,663,1,2014-09-01,0.3,0.6,1,90
2259,663,2,2015-09-01,0.8,0.9,210,30
2260,663,3,2016-09-01,0.9,0.9,210,30
2261,663,4,2017-10-01,0.73,0.9,210,30
2262,664,1,2014-09-01,0.611111111,0.6,1,90
2263,664,2,2015-09-01,1.0,0.9,210,30
2264,664,3,2016-09-01,0.666666667,0.9,210,30
2265,664,4,2017-10-01,0.73,0.9,210,30
2266,665,1,2014-09-01,0.6875,0.6,1,90
2267,665,2,2015-09-01,1.0,0.9,210,30
2268,665,3,2016-09-01,0.647058824,0.9,210,30
2269,665,4,2017-09-01,0.647058824,0.9,210,30
2270,666,1,2014-09-01,0.7692307690000001,0.6,1,90
2271,666,2,2015-09-01,0.857142857,0.9,210,30
2272,666,3,2016-09-01,0.923076923,0.9,210,30
2273,666,4,2017-09-01,0.923076923,0.9,210,30
2274,667,1,2014-09-01,0.666666667,0.6,1,90
2275,667,2,2015-09-01,0.0,0.9,210,30
2276,667,3,2016-09-01,0.0,0.9,210,30
2277,667,4,2017-09-01,0.0,0.9,210,30
2278,668,1,2014-09-01,0.428571429,0.6,1,90
2279,668,2,2015-09-01,0.571428571,0.9,210,30
2280,668,3,2016-09-01,0.14285714300000002,0.9,210,30
2281,668,4,2017-09-01,0.14285714300000002,0.9,210,30
2282,669,1,2014-09-01,0.3,0.6,1,90
2283,669,2,2015-09-01,0.833333333,0.9,210,30
2284,669,3,2016-09-01,0.583333333,0.9,210,30
2285,669,4,2017-09-01,0.583333333,0.9,210,30
2286,670,1,2014-09-01,0.166666667,0.6,1,90
2287,670,2,2015-09-01,0.428571429,0.9,210,30
2288,670,3,2016-09-01,0.166666667,0.9,210,30
2289,670,4,2017-09-01,0.166666667,0.9,210,30
2290,671,1,2014-09-01,0.25,0.6,1,90
2291,671,2,2015-09-01,1.0,0.9,210,30
2292,671,3,2016-09-01,0.166666667,0.9,210,30
2293,671,4,2017-09-01,0.166666667,0.9,210,30
2294,672,1,2014-09-01,0.0,0.6,1,90
2295,672,2,2015-09-01,0.8,0.9,210,30
2296,672,3,2016-09-01,0.444444444,0.9,210,30
2297,672,4,2017-09-01,0.444444444,0.9,210,30
2298,673,1,2014-09-01,0.5,0.6,1,90
2299,673,2,2015-09-01,1.0,0.9,210,30
2300,673,3,2016-09-01,1.0,0.9,210,30
2301,673,4,2017-09-01,1.0,0.9,210,30
2302,674,1,2014-09-01,0.333333333,0.6,1,90
2303,674,2,2015-09-01,0.333333333,0.9,210,30
2304,674,3,2016-09-01,0.5,0.9,210,30
2305,674,4,2017-09-01,0.5,0.9,210,30
2306,675,1,2014-09-01,0.0,0.6,1,90
2307,675,2,2016-09-01,0.0,0.9,210,30
2308,675,3,2017-09-01,0.0,0.9,210,30
2309,676,1,2014-09-01,0.0,0.6,1,90
2310,676,2,2015-09-01,0.5,0.9,210,30
2311,676,3,2016-09-01,1.0,0.9,210,30
2312,676,4,2017-09-01,1.0,0.9,210,30
2313,677,1,2015-09-01,0.0,0.9,210,30
2314,679,1,2014-09-01,0.0,0.6,1,90
2315,679,2,2015-09-01,0.666666667,0.9,210,30
2316,679,3,2016-09-01,0.0,0.9,210,30
2317,679,4,2017-11-01,0.33,0.9,210,30
2318,680,1,2014-09-01,0.25,0.6,1,90
2319,680,2,2015-09-01,0.588235294,0.9,210,30
2320,680,3,2016-09-01,0.25,0.9,210,30
2321,680,4,2017-11-01,0.33,0.9,210,30
2322,681,1,2014-09-01,0.5,0.6,1,90
2323,681,2,2015-09-01,0.875,0.9,210,30
2324,681,3,2016-09-01,1.0,0.9,210,30
2325,681,4,2017-10-01,0.73,0.9,210,30
2326,682,1,2014-09-01,0.533333333,0.6,1,90
2327,682,2,2015-09-01,0.7692307690000001,0.9,210,30
2328,682,3,2016-09-01,0.8235294120000001,0.9,210,30
2329,682,4,2017-10-01,0.73,0.9,210,30
2330,683,1,2016-09-01,1.0,0.9,210,30
2331,683,2,2017-10-01,0.73,0.9,210,30
2332,684,1,2014-09-01,1.0,0.6,1,90
2333,684,2,2015-09-01,1.0,0.9,210,30
2334,684,3,2016-09-01,1.0,0.9,210,30
2335,684,4,2017-10-01,0.73,0.9,210,30
2336,685,1,2014-09-01,0.333333333,0.6,1,90
2337,685,2,2015-09-01,0.882352941,0.9,210,30
2338,685,3,2016-09-01,0.5555555560000001,0.9,210,30
2339,685,4,2017-10-01,0.73,0.9,210,30
2340,686,1,2014-09-01,0.0,0.6,1,90
2341,686,2,2015-09-01,0.666666667,0.9,210,30
2342,686,3,2016-09-01,0.666666667,0.9,210,30
2343,686,4,2017-10-01,0.73,0.9,210,30
2344,687,1,2014-09-01,0.5,0.6,1,90
2345,687,2,2015-09-01,0.833333333,0.9,210,30
2346,687,3,2016-09-01,0.5,0.9,210,30
2347,687,4,2017-10-01,0.73,0.9,210,30
2348,688,1,2014-09-01,0.384615385,0.6,1,90
2349,688,2,2015-09-01,0.923076923,0.9,210,30
2350,688,3,2016-09-01,0.666666667,0.9,210,30
2351,688,4,2017-10-01,0.73,0.9,210,30
2352,689,1,2014-09-01,0.551020408,0.6,1,90
2353,689,2,2015-09-01,0.814814815,0.9,210,30
2354,689,3,2016-09-01,0.8235294120000001,0.9,210,30
2355,689,4,2017-10-01,0.73,0.9,210,30
2356,690,1,2014-09-01,0.685714286,0.6,1,90
2357,690,2,2015-09-01,0.972972973,0.9,210,30
2358,690,3,2016-09-01,0.75,0.9,210,30
2359,690,4,2017-09-01,0.75,0.9,210,30
2360,691,1,2014-09-01,0.333333333,0.6,1,90
2361,691,2,2015-09-01,1.0,0.9,210,30
2362,691,3,2016-09-01,0.25,0.9,210,30
2363,691,4,2017-10-01,0.73,0.9,210,30
2364,692,1,2014-09-01,0.7333333329999999,0.6,1,90
2365,692,2,2015-09-01,0.647058824,0.9,210,30
2366,692,3,2016-09-01,0.28571428600000004,0.9,210,30
2367,692,4,2017-10-01,0.73,0.9,210,30
2368,693,1,2014-09-01,0.428571429,0.6,1,90
2369,693,2,2015-09-01,0.923076923,0.9,210,30
2370,693,3,2016-09-01,0.41666666700000005,0.9,210,30
2371,693,4,2017-09-01,0.41666666700000005,0.9,210,30
2372,694,1,2014-09-01,0.3,0.6,1,90
2373,694,2,2015-09-01,0.545454545,0.9,210,30
2374,694,3,2016-09-01,0.6,0.9,210,30
2375,694,4,2017-09-01,0.6,0.9,210,30
2376,695,1,2014-09-01,0.5,0.6,1,90
2377,695,2,2015-09-01,0.7142857140000001,0.9,210,30
2378,695,3,2016-09-01,0.4,0.9,210,30
2379,695,4,2017-09-01,0.4,0.9,210,30
2380,696,1,2014-09-01,0.0,0.6,1,90
2381,696,2,2015-09-01,0.5,0.9,210,30
2382,696,3,2016-09-01,0.0,0.9,210,30
2383,696,4,2017-09-01,0.0,0.9,210,30
2384,697,1,2015-09-01,0.5,0.9,210,30
2385,699,1,2014-09-01,0.428571429,0.6,1,90
2386,699,2,2015-09-01,0.764705882,0.9,210,30
2387,699,3,2016-09-01,0.588235294,0.9,210,30
2388,699,4,2017-11-01,0.33,0.9,210,30
2389,700,1,2014-09-01,0.05,0.6,1,90
2390,700,2,2015-09-01,0.535714286,0.9,210,30
2391,700,3,2016-09-01,0.708333333,0.9,210,30
2392,700,4,2017-11-01,0.33,0.9,210,30
2393,701,1,2014-09-01,0.708333333,0.6,1,90
2394,701,2,2015-09-01,0.666666667,0.9,210,30
2395,701,3,2016-09-01,0.44,0.9,210,30
2396,701,4,2017-10-01,0.73,0.9,210,30
2397,702,1,2014-09-01,0.5,0.6,1,90
2398,702,2,2015-09-01,0.75,0.9,210,30
2399,702,3,2016-09-01,0.5,0.9,210,30
2400,702,4,2017-10-01,0.73,0.9,210,30
2401,703,1,2014-09-01,0.25,0.6,1,90
2402,703,2,2015-09-01,0.833333333,0.9,210,30
2403,703,3,2016-09-01,0.625,0.9,210,30
2404,703,4,2017-10-01,0.73,0.9,210,30
2405,704,1,2014-09-01,0.0,0.6,1,90
2406,704,2,2015-09-01,1.0,0.9,210,30
2407,704,3,2016-09-01,0.5,0.9,210,30
2408,704,4,2017-10-01,0.73,0.9,210,30
2409,705,1,2014-09-01,1.0,0.6,1,90
2410,705,2,2015-09-01,1.0,0.9,210,30
2411,705,3,2016-09-01,1.0,0.9,210,30
2412,705,4,2017-10-01,0.73,0.9,210,30
2413,706,1,2014-09-01,0.0,0.6,1,90
2414,706,2,2015-09-01,1.0,0.9,210,30
2415,706,3,2016-09-01,0.75,0.9,210,30
2416,706,4,2017-10-01,0.73,0.9,210,30
2417,707,1,2014-09-01,0.0,0.6,1,90
2418,707,2,2015-09-01,0.4,0.9,210,30
2419,707,3,2016-09-01,0.75,0.9,210,30
2420,707,4,2017-10-01,0.73,0.9,210,30
2421,708,1,2014-09-01,0.333333333,0.6,1,90
2422,708,2,2015-09-01,0.764705882,0.9,210,30
2423,708,3,2016-09-01,0.45,0.9,210,30
2424,708,4,2017-10-01,0.73,0.9,210,30
2425,709,1,2014-09-01,0.41176470600000004,0.6,1,90
2426,709,2,2015-09-01,0.48387096799999996,0.9,210,30
2427,709,3,2016-09-01,0.541666667,0.9,210,30
2428,709,4,2017-10-01,0.73,0.9,210,30
2429,710,1,2014-09-01,1.0,0.6,1,90
2430,710,2,2015-09-01,1.0,0.9,210,30
2431,710,3,2016-09-01,0.333333333,0.9,210,30
2432,710,4,2017-10-01,0.73,0.9,210,30
2433,711,1,2014-09-01,1.0,0.6,1,90
2434,711,2,2015-09-01,0.428571429,0.9,210,30
2435,711,3,2016-09-01,0.6,0.9,210,30
2436,711,4,2017-09-01,0.6,0.9,210,30
2437,712,1,2014-09-01,0.0,0.6,1,90
2438,712,2,2015-09-01,0.333333333,0.9,210,30
2439,712,3,2016-09-01,1.0,0.9,210,30
2440,712,4,2017-09-01,1.0,0.9,210,30
2441,713,1,2014-09-01,0.7142857140000001,0.6,1,90
2442,713,2,2015-09-01,0.666666667,0.9,210,30
2443,713,3,2016-09-01,0.428571429,0.9,210,30
2444,713,4,2017-11-01,0.33,0.9,210,30
2445,714,1,2014-09-01,0.166666667,0.6,1,90
2446,714,2,2015-09-01,0.7333333329999999,0.9,210,30
2447,714,3,2016-09-01,0.636363636,0.9,210,30
2448,714,4,2017-11-01,0.33,0.9,210,30
2449,715,1,2014-09-01,0.0,0.6,1,90
2450,715,2,2015-09-01,1.0,0.9,210,30
2451,715,3,2016-09-01,0.25,0.9,210,30
2452,715,4,2017-11-01,0.33,0.9,210,30
2453,716,1,2014-09-01,0.0,0.6,1,90
2454,716,2,2015-09-01,0.666666667,0.9,210,30
2455,716,3,2016-09-01,0.75,0.9,210,30
2456,716,4,2017-11-01,0.33,0.9,210,30
2457,717,1,2014-09-01,0.5,0.6,1,90
2458,717,2,2015-09-01,0.8,0.9,210,30
2459,717,3,2016-09-01,0.75,0.9,210,30
2460,717,4,2017-10-01,0.73,0.9,210,30
2461,718,1,2014-09-01,0.608695652,0.6,1,90
2462,718,2,2015-09-01,0.727272727,0.9,210,30
2463,718,3,2016-09-01,0.642857143,0.9,210,30
2464,718,4,2017-10-01,0.73,0.9,210,30
2465,719,1,2014-09-01,0.7777777779999999,0.6,1,90
2466,719,2,2015-09-01,0.7692307690000001,0.9,210,30
2467,719,3,2016-09-01,0.7777777779999999,0.9,210,30
2468,719,4,2017-10-01,0.73,0.9,210,30
2469,720,1,2014-09-01,0.705882353,0.6,1,90
2470,720,2,2015-09-01,0.8444444440000001,0.9,210,30
2471,720,3,2016-09-01,0.7428571429999999,0.9,210,30
2472,720,4,2017-10-01,0.73,0.9,210,30
2473,721,1,2014-09-01,0.636363636,0.6,1,90
2474,721,2,2015-09-01,0.833333333,0.9,210,30
2475,721,3,2016-09-01,0.666666667,0.9,210,30
2476,721,4,2017-10-01,0.73,0.9,210,30
2477,722,1,2014-09-01,0.7,0.6,1,90
2478,722,2,2015-09-01,0.4,0.9,210,30
2479,722,3,2016-09-01,0.2,0.9,210,30
2480,722,4,2017-10-01,0.73,0.9,210,30
2481,723,1,2014-09-01,0.5,0.6,1,90
2482,723,2,2015-09-01,0.2,0.9,210,30
2483,723,3,2016-09-01,0.0,0.9,210,30
2484,723,4,2017-10-01,0.73,0.9,210,30
2485,724,1,2014-09-01,0.153846154,0.6,1,90
2486,724,2,2015-09-01,0.6521739129999999,0.9,210,30
2487,724,3,2016-09-01,0.5,0.9,210,30
2488,724,4,2017-10-01,0.73,0.9,210,30
2489,725,1,2014-09-01,0.428571429,0.6,1,90
2490,725,2,2015-09-01,0.736842105,0.9,210,30
2491,725,3,2016-09-01,0.46153846200000004,0.9,210,30
2492,725,4,2017-10-01,0.73,0.9,210,30
2493,726,1,2014-09-01,0.0,0.6,1,90
2494,726,2,2015-09-01,0.9,0.9,210,30
2495,726,3,2016-09-01,0.5,0.9,210,30
2496,726,4,2017-11-01,0.33,0.9,210,30
2497,727,1,2014-09-01,0.20689655199999998,0.6,1,90
2498,727,2,2015-09-01,0.916666667,0.9,210,30
2499,727,3,2016-09-01,0.75862069,0.9,210,30
2500,727,4,2017-11-01,0.33,0.9,210,30
2501,728,1,2014-09-01,0.22727272699999998,0.6,1,90
2502,728,2,2015-09-01,0.7666666670000001,0.9,210,30
2503,728,3,2016-09-01,0.703703704,0.9,210,30
2504,728,4,2017-11-01,0.33,0.9,210,30
2505,729,1,2014-09-01,0.25,0.6,1,90
2506,729,2,2015-09-01,0.8,0.9,210,30
2507,729,3,2016-09-01,0.6,0.9,210,30
2508,729,4,2017-11-01,0.33,0.9,210,30
2509,730,1,2014-09-01,0.6,0.6,1,90
2510,730,2,2015-09-01,0.857142857,0.9,210,30
2511,730,3,2016-09-01,0.8,0.9,210,30
2512,730,4,2017-10-01,0.73,0.9,210,30
2513,731,1,2014-09-01,0.523809524,0.6,1,90
2514,731,2,2015-09-01,0.851851852,0.9,210,30
2515,731,3,2016-09-01,0.772727273,0.9,210,30
2516,731,4,2017-10-01,0.73,0.9,210,30
2517,732,1,2014-09-01,0.5,0.6,1,90
2518,732,2,2015-09-01,0.5,0.9,210,30
2519,732,3,2016-09-01,0.5,0.9,210,30
2520,732,4,2017-10-01,0.73,0.9,210,30
2521,733,1,2014-09-01,0.363636364,0.6,1,90
2522,733,2,2015-09-01,0.818181818,0.9,210,30
2523,733,3,2016-09-01,0.454545455,0.9,210,30
2524,733,4,2017-10-01,0.73,0.9,210,30
2525,734,1,2014-09-01,0.333333333,0.6,1,90
2526,734,2,2015-09-01,0.666666667,0.9,210,30
2527,734,3,2016-09-01,1.0,0.9,210,30
2528,734,4,2017-10-01,0.73,0.9,210,30
2529,735,1,2014-09-01,0.666666667,0.6,1,90
2530,735,2,2015-09-01,1.0,0.9,210,30
2531,735,3,2016-09-01,0.0,0.9,210,30
2532,735,4,2017-10-01,0.73,0.9,210,30
2533,736,1,2014-09-01,0.4375,0.6,1,90
2534,736,2,2015-09-01,0.75,0.9,210,30
2535,736,3,2016-09-01,0.65,0.9,210,30
2536,736,4,2017-10-01,0.73,0.9,210,30
2537,737,1,2014-09-01,0.615384615,0.6,1,90
2538,737,2,2015-09-01,0.833333333,0.9,210,30
2539,737,3,2016-09-01,0.615384615,0.9,210,30
2540,737,4,2017-10-01,0.73,0.9,210,30
2541,738,1,2014-09-01,0.46153846200000004,0.6,1,90
2542,738,2,2015-09-01,0.7,0.9,210,30
2543,738,3,2016-09-01,0.5555555560000001,0.9,210,30
2544,738,4,2017-10-01,0.73,0.9,210,30
2545,739,1,2014-09-01,0.454545455,0.6,1,90
2546,739,2,2015-09-01,0.8,0.9,210,30
2547,739,3,2016-09-01,0.363636364,0.9,210,30
2548,739,4,2017-10-01,0.73,0.9,210,30
2549,740,1,2014-09-01,0.166666667,0.6,1,90
2550,740,2,2015-09-01,0.46153846200000004,0.9,210,30
2551,740,3,2016-09-01,0.2,0.9,210,30
2552,740,4,2017-10-01,0.73,0.9,210,30
2553,741,1,2014-09-01,0.0,0.6,1,90
2554,741,2,2015-09-01,0.0,0.9,210,30
2555,741,3,2016-09-01,0.5,0.9,210,30
2556,741,4,2017-10-01,0.73,0.9,210,30
2557,743,1,2015-09-01,1.0,0.9,210,30
2558,743,2,2016-09-01,1.0,0.9,210,30
2559,743,3,2017-09-01,1.0,0.9,210,30
2560,744,1,2014-09-01,0.2,0.6,1,90
2561,744,2,2015-09-01,0.2,0.9,210,30
2562,744,3,2016-09-01,0.4,0.9,210,30
2563,744,4,2017-10-01,0.73,0.9,210,30
2564,745,1,2014-09-01,0.14285714300000002,0.6,1,90
2565,745,2,2015-09-01,0.28571428600000004,0.9,210,30
2566,745,3,2016-09-01,0.14285714300000002,0.9,210,30
2567,745,4,2017-10-01,0.73,0.9,210,30
2568,746,1,2014-09-01,0.0,0.6,1,90
2569,746,2,2015-09-01,0.0,0.9,210,30
2570,747,1,2014-09-01,0.52,0.6,1,90
2571,747,2,2015-09-01,0.64516129,0.9,210,30
2572,747,3,2016-09-01,0.607142857,0.9,210,30
2573,747,4,2017-11-01,0.33,0.9,210,30
2574,748,1,2014-09-01,0.54,0.6,1,90
2575,748,2,2015-09-01,0.825396825,0.9,210,30
2576,748,3,2016-09-01,0.684210526,0.9,210,30
2577,748,4,2017-11-01,0.33,0.9,210,30
2578,749,1,2014-09-01,0.444444444,0.6,1,90
2579,749,2,2015-09-01,0.875,0.9,210,30
2580,749,3,2016-09-01,0.8888888890000001,0.9,210,30
2581,749,4,2017-11-01,0.33,0.9,210,30
2582,750,1,2016-09-01,0.0,0.9,210,30
2583,750,2,2017-10-01,0.73,0.9,210,30
2584,751,1,2014-09-01,0.578947368,0.6,1,90
2585,751,2,2015-09-01,0.75,0.9,210,30
2586,751,3,2016-09-01,0.5,0.9,210,30
2587,751,4,2017-10-01,0.73,0.9,210,30
2588,752,1,2014-09-01,0.787878788,0.6,1,90
2589,752,2,2015-09-01,0.673076923,0.9,210,30
2590,752,3,2016-09-01,0.333333333,0.9,210,30
2591,752,4,2017-10-01,0.73,0.9,210,30
2592,753,1,2014-09-01,0.642857143,0.6,1,90
2593,753,2,2015-09-01,0.95,0.9,210,30
2594,753,3,2016-09-01,0.647058824,0.9,210,30
2595,753,4,2017-10-01,0.73,0.9,210,30
2596,754,1,2014-09-01,0.3,0.6,1,90
2597,754,2,2015-09-01,0.727272727,0.9,210,30
2598,754,3,2016-09-01,0.6756756759999999,0.9,210,30
2599,754,4,2017-10-01,0.73,0.9,210,30
2600,755,1,2014-09-01,0.31578947399999996,0.6,1,90
2601,755,2,2015-09-01,0.8275862070000001,0.9,210,30
2602,755,3,2016-09-01,0.64,0.9,210,30
2603,755,4,2017-10-01,0.73,0.9,210,30
2604,756,1,2014-09-01,0.153846154,0.6,1,90
2605,756,2,2015-09-01,0.958333333,0.9,210,30
2606,756,3,2016-09-01,0.583333333,0.9,210,30
2607,756,4,2017-10-01,0.73,0.9,210,30
2608,757,1,2014-09-01,0.0,0.6,1,90
2609,757,2,2015-09-01,0.75,0.9,210,30
2610,757,3,2016-09-01,0.75,0.9,210,30
2611,757,4,2017-10-01,0.73,0.9,210,30
2612,758,1,2014-09-01,0.0,0.6,1,90
2613,758,2,2015-09-01,0.0,0.9,210,30
2614,758,3,2016-09-01,1.0,0.9,210,30
2615,758,4,2017-10-01,0.73,0.9,210,30
2616,759,1,2014-09-01,0.0,0.6,1,90
2617,759,2,2015-09-01,1.0,0.9,210,30
2618,759,3,2016-09-01,0.666666667,0.9,210,30
2619,759,4,2017-10-01,0.73,0.9,210,30
2620,760,1,2014-09-01,0.0,0.6,1,90
2621,760,2,2015-09-01,0.833333333,0.9,210,30
2622,760,3,2016-09-01,0.0,0.9,210,30
2623,760,4,2017-10-01,0.73,0.9,210,30
2624,761,1,2014-09-01,0.5,0.6,1,90
2625,761,2,2015-09-01,1.0,0.9,210,30
2626,761,3,2016-09-01,0.0,0.9,210,30
2627,761,4,2017-10-01,0.73,0.9,210,30
2628,762,1,2015-09-01,1.0,0.9,210,30
2629,762,2,2016-09-01,0.0,0.9,210,30
2630,762,3,2017-11-01,0.33,0.9,210,30
2631,763,1,2014-09-01,0.583333333,0.6,1,90
2632,763,2,2015-09-01,0.684210526,0.9,210,30
2633,763,3,2016-09-01,0.571428571,0.9,210,30
2634,763,4,2017-11-01,0.33,0.9,210,30
2635,764,1,2014-09-01,0.6,0.6,1,90
2636,764,2,2015-09-01,0.708333333,0.9,210,30
2637,764,3,2016-09-01,0.6315789470000001,0.9,210,30
2638,764,4,2017-10-01,0.73,0.9,210,30
2639,765,1,2014-09-01,0.0,0.6,1,90
2640,765,2,2015-09-01,1.0,0.9,210,30
2641,765,3,2016-09-01,0.0,0.9,210,30
2642,765,4,2017-10-01,0.73,0.9,210,30
2643,766,1,2014-09-01,0.428571429,0.6,1,90
2644,766,2,2015-09-01,0.8,0.9,210,30
2645,766,3,2016-09-01,0.9,0.9,210,30
2646,766,4,2017-10-01,0.73,0.9,210,30
2647,767,1,2014-09-01,0.760869565,0.6,1,90
2648,767,2,2015-09-01,0.862745098,0.9,210,30
2649,767,3,2016-09-01,0.747252747,0.9,210,30
2650,767,4,2017-10-01,0.73,0.9,210,30
2651,768,1,2014-09-01,0.857142857,0.6,1,90
2652,768,2,2015-09-01,1.0,0.9,210,30
2653,768,3,2016-09-01,0.571428571,0.9,210,30
2654,768,4,2017-10-01,0.73,0.9,210,30
2655,769,1,2014-09-01,0.37837837799999996,0.6,1,90
2656,769,2,2015-09-01,0.765957447,0.9,210,30
