,event,fulldate,cov_all,grid_cell
2202,3,2016-12-10,0.0666666666666667,579
2203,4,2017-01-25,0.46666666666666706,579
2204,1,2015-11-11,0.0769230769230769,580
2205,2,2016-01-20,0.307692307692308,580
2206,3,2016-12-15,0.46153846153846206,580
2207,4,2017-01-25,0.0,580
2208,1,2015-11-20,0.7777777777777779,581
2209,2,2016-01-26,0.0,581
2210,3,2016-12-07,0.0,581
2211,4,2017-01-25,0.0,581
2212,1,2015-11-14,1.0,582
2213,2,2016-01-26,0.0,582
2214,3,2016-12-07,0.0,582
2215,4,2017-01-25,0.0,582
2216,1,2015-11-13,0.3571428571428571,584
2217,2,2016-01-26,0.214285714285714,584
2218,3,2016-12-05,0.5,584
2219,4,2017-01-17,0.214285714285714,584
2220,1,2015-11-18,0.0,585
2221,2,2016-01-26,0.0,585
2222,3,2016-12-05,0.666666666666667,585
2223,4,2017-01-25,0.0,585
2224,1,2015-11-13,0.4782608695652171,586
2225,2,2016-01-26,0.130434782608696,586
2226,3,2016-12-05,0.39130434782608703,586
2227,4,2017-01-17,0.565217391304348,586
2228,1,2015-11-14,0.559322033898305,587
2229,2,2016-01-23,0.559322033898305,587
2230,3,2016-12-10,0.11864406779660999,587
2231,4,2017-02-01,0.508474576271186,587
2232,1,2015-11-14,0.42857142857142894,588
2233,2,2016-01-23,0.14285714285714302,588
2234,3,2016-12-13,0.32142857142857106,588
2235,4,2017-02-01,0.42857142857142894,588
2236,1,2015-11-20,0.2,589
2237,2,2016-01-26,0.0,589
2238,3,2016-12-07,0.0,589
2239,4,2017-01-25,0.0,589
2240,1,2015-11-14,0.34146341463414603,590
2241,2,2016-01-23,0.43902439024390205,590
2242,3,2016-12-10,0.365853658536585,590
2243,4,2017-01-19,0.24390243902439002,590
2244,1,2015-11-12,0.588235294117647,591
2245,2,2016-01-23,0.44117647058823495,591
2246,3,2016-12-08,0.3529411764705879,591
2247,4,2017-01-19,0.264705882352941,591
2248,1,2015-11-14,0.413793103448276,592
2249,2,2016-01-23,0.34482758620689696,592
2250,3,2016-12-13,0.448275862068966,592
2251,4,2017-01-19,0.24137931034482799,592
2252,1,2015-11-20,0.5,593
2253,2,2016-01-29,0.359375,593
2254,3,2016-12-10,0.34375,593
2255,4,2017-01-19,0.28125,593
2256,1,2015-11-20,0.435028248587571,594
2257,2,2016-01-23,0.209039548022599,594
2258,3,2016-12-03,0.327683615819209,594
2259,4,2017-01-19,0.33333333333333304,594
2260,1,2015-11-18,0.0,595
2261,2,2016-01-29,0.42857142857142894,595
2262,3,2016-12-02,0.42857142857142894,595
2263,4,2017-01-28,0.5714285714285711,595
2264,1,2015-11-18,0.4,596
2265,2,2016-01-26,0.0,596
2266,3,2016-12-07,0.0,596
2267,4,2017-01-25,0.0,596
2268,1,2015-11-18,0.0,597
2269,2,2016-01-26,0.0,597
2270,3,2016-12-08,0.833333333333333,597
2271,4,2017-01-26,0.75,597
2272,1,2015-11-24,0.32258064516129,598
2273,2,2016-01-21,0.0,598
2274,3,2016-12-10,0.45161290322580605,598
2275,4,2017-01-23,0.258064516129032,598
2276,1,2015-11-12,0.511627906976744,599
2277,2,2016-01-23,0.39534883720930203,599
2278,3,2016-12-03,0.465116279069767,599
2279,4,2017-01-20,0.581395348837209,599
2280,1,2015-11-18,0.508474576271186,600
2281,2,2016-01-29,0.23728813559321998,600
2282,3,2016-12-03,0.288135593220339,600
2283,4,2017-01-20,0.271186440677966,600
2284,1,2015-11-12,0.475,601
2285,2,2016-01-23,0.275,601
2286,3,2016-12-10,0.525,601
2287,4,2017-01-20,0.475,601
2288,1,2015-11-24,0.0,602
2289,2,2016-01-26,0.0,602
2290,3,2016-12-10,0.0,602
2291,4,2017-01-25,0.0,602
2292,1,2015-11-20,0.4,603
2293,2,2016-01-22,0.16,603
2294,3,2016-12-16,0.36,603
2295,4,2017-01-18,0.36,603
2296,1,2015-11-12,0.43478260869565205,604
2297,2,2016-01-21,0.321739130434783,604
2298,3,2016-12-16,0.0956521739130435,604
2299,4,2017-01-18,0.426086956521739,604
2300,1,2015-11-20,0.581395348837209,605
2301,2,2016-01-21,0.27906976744186,605
2302,3,2016-12-16,0.41860465116279105,605
2303,4,2017-01-31,0.44186046511627897,605
2304,1,2015-11-20,0.19444444444444395,606
2305,2,2016-01-23,0.111111111111111,606
2306,3,2016-12-03,0.33333333333333304,606
2307,4,2017-02-01,0.305555555555556,606
2308,1,2015-11-11,0.4266666666666671,607
2309,2,2016-01-22,0.0666666666666667,607
2310,3,2016-12-10,0.2,607
2311,4,2017-01-20,0.6,607
2312,1,2015-11-11,0.40776699029126207,608
2313,2,2016-01-20,0.268608414239482,608
2314,3,2016-12-03,0.420711974110032,608
2315,4,2017-01-20,0.43689320388349495,608
2316,1,2015-11-11,0.41109852774631894,609
2317,2,2016-01-20,0.336353340883352,609
2318,3,2016-12-03,0.389580973952435,609
2319,4,2017-01-20,0.390713476783692,609
2320,1,2015-11-11,0.337037037037037,610
2321,2,2016-01-20,0.325925925925926,610
2322,3,2016-12-03,0.3666666666666671,610
2323,4,2017-01-20,0.362962962962963,610
2324,1,2015-11-18,0.0,611
2325,2,2016-01-30,0.375,611
2326,3,2016-12-07,0.0,611
2327,4,2017-01-20,0.875,611
2328,1,2015-11-24,0.3529411764705879,612
2329,2,2016-01-30,0.147058823529412,612
2330,3,2016-12-15,0.25,612
2331,4,2017-01-20,0.5,612
2332,1,2015-11-11,0.305555555555556,613
2333,2,2016-01-26,0.138888888888889,613
2334,3,2016-12-03,0.25,613
2335,4,2017-01-20,0.6388888888888891,613
2336,1,2015-11-13,0.39130434782608703,614
2337,2,2016-01-22,0.38043478260869606,614
2338,3,2016-12-05,0.467391304347826,614
2339,4,2017-01-17,0.282608695652174,614
2340,1,2015-11-13,0.75,615
2341,2,2016-01-22,0.625,615
2342,3,2016-12-05,0.625,615
2343,4,2017-01-17,0.59375,615
2344,1,2015-11-24,0.2,616
2345,2,2016-01-26,0.2,616
2346,3,2016-12-05,0.6,616
2347,4,2017-01-17,0.4,616
2348,1,2015-11-20,0.3529411764705879,617
2349,2,2016-02-04,0.0,617
2350,3,2016-12-07,0.11764705882352902,617
2351,4,2017-02-02,0.0588235294117647,617
2352,1,2015-11-12,0.44680851063829796,618
2353,2,2016-01-22,0.40425531914893603,618
2354,3,2016-12-07,0.40425531914893603,618
2355,4,2017-01-19,0.382978723404255,618
2356,1,2015-11-12,0.48905109489051096,619
2357,2,2016-01-23,0.35766423357664207,619
2358,3,2016-12-10,0.313868613138686,619
2359,4,2017-01-19,0.27007299270073,619
2360,1,2015-11-12,0.631578947368421,620
2361,2,2016-01-26,0.315789473684211,620
2362,3,2016-12-03,0.526315789473684,620
2363,4,2017-01-19,0.368421052631579,620
2364,1,2015-11-12,0.666666666666667,621
2365,2,2016-01-23,0.508771929824561,621
2366,3,2016-12-02,0.56140350877193,621
2367,4,2017-01-19,0.421052631578947,621
2368,1,2015-11-12,0.23333333333333303,622
2369,2,2016-01-21,0.05,622
2370,3,2016-12-02,0.4333333333333329,622
2371,4,2017-01-19,0.23333333333333303,622
2372,1,2015-11-12,0.5416666666666671,623
2373,2,2016-01-26,0.33333333333333304,623
2374,3,2016-12-02,0.4166666666666671,623
2375,4,2017-01-19,0.33333333333333304,623
2376,1,2015-11-18,0.0,624
2377,2,2016-01-26,0.0,624
2378,3,2016-12-05,0.2,624
2379,4,2017-01-24,0.2,624
2380,1,2015-11-18,0.33333333333333304,625
2381,2,2016-01-26,0.0,625
2382,3,2016-12-10,0.33333333333333304,625
2383,4,2017-01-25,0.0,625
2384,1,2015-11-18,0.0,626
2385,2,2016-01-26,0.0,626
2386,3,2016-12-08,0.666666666666667,626
2387,4,2017-01-26,0.0,626
2388,1,2015-11-12,0.28571428571428603,627
2389,2,2016-01-23,0.34285714285714297,627
2390,3,2016-12-03,0.314285714285714,627
2391,4,2017-01-20,0.22857142857142898,627
2392,1,2015-11-20,0.33333333333333304,628
2393,2,2016-01-23,0.25925925925925897,628
2394,3,2016-12-17,0.37037037037037,628
2395,4,2017-01-18,0.48148148148148107,628
2396,1,2015-11-24,0.42201834862385296,629
2397,2,2016-01-23,0.339449541284404,629
2398,3,2016-12-05,0.5688073394495411,629
2399,4,2017-01-18,0.42201834862385296,629
2400,1,2015-11-18,0.0,630
2401,2,2016-01-26,0.0,630
2402,3,2016-12-20,0.2,630
2403,4,2017-02-07,0.6,630
2404,1,2015-11-11,0.468085106382979,631
2405,2,2016-01-20,0.276595744680851,631
2406,3,2016-12-15,0.127659574468085,631
2407,4,2017-01-21,0.340425531914894,631
2408,1,2015-11-26,1.0,632
2409,2,2016-01-26,0.0,632
2410,3,2016-12-07,0.0,632
2411,4,2017-01-25,0.0,632
2412,1,2015-11-18,0.0,633
2413,2,2016-01-26,0.5,633
2414,3,2016-12-07,0.0,633
2415,4,2017-01-25,0.0,633
2416,1,2015-11-11,0.555555555555556,634
2417,2,2016-01-30,0.0,634
2418,3,2016-12-15,0.6111111111111109,634
2419,4,2017-01-20,0.444444444444444,634
2420,1,2015-11-11,0.606060606060606,635
2421,2,2016-01-20,0.18181818181818202,635
2422,3,2016-12-03,0.45454545454545503,635
2423,4,2017-01-20,0.36363636363636404,635
2424,1,2015-11-11,0.375,636
2425,2,2016-01-20,0.125,636
2426,3,2016-12-10,0.375,636
2427,4,2017-01-25,0.0,636
2428,1,2015-11-14,1.0,637
2429,2,2016-01-26,0.0,637
2430,3,2016-12-07,0.0,637
2431,4,2017-01-25,0.0,637
2432,1,2015-11-10,0.0526315789473684,638
2433,2,2016-01-22,0.21052631578947398,638
2434,3,2016-12-07,0.526315789473684,638
2435,4,2017-01-17,0.263157894736842,638
2436,1,2015-11-23,0.297297297297297,639
2437,2,2016-01-19,0.5135135135135129,639
2438,3,2016-12-15,0.621621621621622,639
2439,4,2017-01-25,0.324324324324324,639
2440,1,2015-11-13,0.444444444444444,640
2441,2,2016-01-19,0.25,640
2442,3,2016-12-05,0.444444444444444,640
2443,4,2017-01-17,0.4166666666666671,640
2444,1,2015-11-11,0.425,641
2445,2,2016-01-20,0.175,641
2446,3,2016-12-06,0.1,641
2447,4,2017-01-17,0.3,641
2448,1,2015-11-11,0.42307692307692296,642
2449,2,2016-01-20,0.23076923076923103,642
2450,3,2016-12-05,0.34615384615384603,642
2451,4,2017-01-17,0.19230769230769199,642
2452,1,2015-11-11,0.3854166666666671,643
2453,2,2016-01-21,0.3645833333333329,643
2454,3,2016-12-03,0.65625,643
2455,4,2017-01-19,0.5625,643
2456,1,2015-11-12,0.4,644
2457,2,2016-01-21,0.34545454545454496,644
2458,3,2016-12-07,0.30909090909090897,644
2459,4,2017-02-08,0.25454545454545496,644
2460,1,2015-11-12,0.52,645
2461,2,2016-01-21,0.4,645
2462,3,2016-12-10,0.48,645
2463,4,2017-02-08,0.08,645
2464,1,2015-11-12,0.5,646
2465,2,2016-01-23,0.25,646
2466,3,2016-12-03,0.125,646
2467,4,2017-01-25,0.0,646
2468,1,2015-11-24,0.33333333333333304,647
2469,2,2016-01-26,0.0,647
2470,3,2016-12-15,0.33333333333333304,647
2471,4,2017-01-25,0.0,647
2472,1,2015-11-24,0.222222222222222,648
2473,2,2016-01-23,0.33333333333333304,648
2474,3,2016-12-10,0.33333333333333304,648
2475,4,2017-01-24,0.555555555555556,648
2476,1,2015-11-24,1.0,649
2477,2,2016-01-26,0.0,649
2478,3,2016-12-07,0.0,649
2479,4,2017-01-25,0.0,649
2480,1,2015-11-18,0.0,650
2481,2,2016-01-26,0.0,650
2482,3,2016-12-10,0.25,650
2483,4,2017-01-23,0.0,650
2484,1,2015-11-18,0.0,651
2485,2,2016-01-23,0.25,651
2486,3,2016-12-05,0.75,651
2487,4,2017-01-20,0.75,651
2488,1,2015-11-12,0.32978723404255295,652
2489,2,2016-01-29,0.265957446808511,652
2490,3,2016-12-05,0.39361702127659604,652
2491,4,2017-01-18,0.40425531914893603,652
2492,1,2015-11-12,0.38372093023255793,653
2493,2,2016-01-21,0.224806201550388,653
2494,3,2016-12-03,0.426356589147287,653
2495,4,2017-01-28,0.112403100775194,653
2496,1,2015-11-20,0.427536231884058,654
2497,2,2016-01-29,0.18115942028985502,654
2498,3,2016-12-03,0.405797101449275,654
2499,4,2017-01-28,0.246376811594203,654
2500,1,2015-11-12,0.292682926829268,655
2501,2,2016-01-29,0.225609756097561,655
2502,3,2016-12-03,0.41463414634146295,655
2503,4,2017-01-21,0.24390243902439002,655
2504,1,2015-11-26,1.0,656
2505,2,2016-01-26,0.0,656
2506,3,2016-12-07,0.0,656
2507,4,2017-01-25,0.0,656
2508,1,2015-11-25,0.8578680203045691,657
2509,2,2016-01-20,0.126903553299492,657
2510,3,2016-12-05,0.17258883248731,657
2511,4,2017-01-17,0.14213197969543098,657
2512,1,2015-11-18,0.0,658
2513,2,2016-01-26,0.0,658
2514,3,2016-12-06,1.0,658
2515,4,2017-01-17,0.7058823529411771,658
2516,1,2015-11-11,0.35,659
2517,2,2016-01-30,0.25,659
2518,3,2016-12-02,0.35,659
2519,4,2017-01-20,0.35,659
2520,1,2015-11-11,0.75,660
2521,2,2016-01-20,0.375,660
2522,3,2016-12-03,0.625,660
2523,4,2017-01-25,0.125,660
2524,1,2015-11-20,0.260869565217391,661
2525,2,2016-01-20,0.0,661
2526,3,2016-12-03,0.695652173913043,661
2527,4,2017-01-17,0.304347826086957,661
2528,1,2015-11-20,0.5,662
2529,2,2016-01-22,0.133333333333333,662
2530,3,2016-12-10,0.46666666666666706,662
2531,4,2017-01-17,0.3,662
2532,1,2015-11-13,0.586206896551724,663
2533,2,2016-01-22,0.36206896551724105,663
2534,3,2016-12-10,0.5,663
2535,4,2017-01-17,0.482758620689655,663
2536,1,2015-11-14,0.623931623931624,664
2537,2,2016-01-22,0.41880341880341904,664
2538,3,2016-12-05,0.40170940170940206,664
2539,4,2017-01-17,0.5042735042735039,664
2540,1,2015-11-17,0.148148148148148,665
2541,2,2016-01-22,0.4166666666666671,665
2542,3,2016-12-07,0.46296296296296297,665
2543,4,2017-01-17,0.48148148148148107,665
2544,1,2015-11-17,0.144927536231884,666
2545,2,2016-01-22,0.36231884057971003,666
2546,3,2016-12-07,0.579710144927536,666
2547,4,2017-01-17,0.565217391304348,666
2548,1,2015-11-18,0.0,667
2549,2,2016-01-26,0.368421052631579,667
2550,3,2016-12-15,0.526315789473684,667
2551,4,2017-01-25,0.421052631578947,667
2552,1,2015-11-23,0.322033898305085,668
2553,2,2016-01-19,0.322033898305085,668
2554,3,2016-12-15,0.203389830508475,668
2555,4,2017-01-25,0.38983050847457595,668
2556,1,2015-11-11,0.415584415584416,669
2557,2,2016-01-20,0.28571428571428603,669
2558,3,2016-12-05,0.44155844155844204,669
2559,4,2017-01-17,0.38961038961039,669
2560,1,2015-11-24,0.24242424242424201,670
2561,2,2016-01-20,0.15151515151515196,670
2562,3,2016-12-06,0.24242424242424201,670
2563,4,2017-01-17,0.393939393939394,670
2564,1,2015-11-11,0.214285714285714,671
2565,2,2016-01-20,0.3571428571428571,671
2566,3,2016-12-05,0.3571428571428571,671
2567,4,2017-01-24,0.5,671
2568,1,2015-11-11,0.35897435897435903,672
2569,2,2016-01-23,0.23076923076923103,672
2570,3,2016-12-09,0.153846153846154,672
2571,4,2017-01-17,0.307692307692308,672
2572,1,2015-11-12,0.527777777777778,673
2573,2,2016-01-22,0.305555555555556,673
2574,3,2016-12-07,0.4166666666666671,673
2575,4,2017-01-30,0.33333333333333304,673
2576,1,2015-11-24,0.5416666666666671,674
2577,2,2016-01-23,0.375,674
2578,3,2016-12-15,0.4166666666666671,674
2579,4,2017-01-24,0.625,674
2580,1,2015-11-18,0.0,675
2581,2,2016-01-26,0.0,675
2582,3,2016-12-10,0.0,675
2583,4,2017-01-20,0.0,675
2584,1,2015-11-12,0.38095238095238104,676
2585,2,2016-01-23,0.14285714285714302,676
2586,3,2016-12-05,0.28571428571428603,676
2587,4,2017-01-20,0.28571428571428603,676
2588,1,2015-11-20,1.0,677
2589,2,2016-01-26,0.0,677
2590,3,2016-12-07,0.0,677
2591,4,2017-01-25,0.0,677
2592,1,2015-11-12,0.6428571428571429,679
2593,2,2016-01-21,0.214285714285714,679
2594,3,2016-12-05,0.5,679
2595,4,2017-01-31,0.42857142857142894,679
2596,1,2015-11-12,0.23809523809523803,680
2597,2,2016-01-29,0.19047619047619,680
2598,3,2016-12-03,0.42857142857142894,680
2599,4,2017-01-28,0.158730158730159,680
2600,1,2015-11-11,0.585365853658537,681
2601,2,2016-01-20,0.463414634146341,681
2602,3,2016-12-07,0.5609756097560981,681
2603,4,2017-01-28,0.682926829268293,681
2604,1,2015-11-24,0.34126984126984095,682
2605,2,2016-01-20,0.19047619047619,682
2606,3,2016-12-06,0.444444444444444,682
2607,4,2017-01-17,0.468253968253968,682
2608,1,2015-11-18,0.0,683
2609,2,2016-01-26,0.0,683
2610,3,2016-12-06,0.5,683
2611,4,2017-01-17,0.33333333333333304,683
2612,1,2015-11-11,0.59375,684
2613,2,2016-01-20,0.4375,684
2614,3,2016-12-02,0.46875,684
2615,4,2017-01-25,0.5,684
2616,1,2015-11-11,0.517241379310345,685
2617,2,2016-01-20,0.155172413793103,685
2618,3,2016-12-03,0.36206896551724105,685
2619,4,2017-01-20,0.18965517241379298,685
2620,1,2015-11-12,0.39130434782608703,686
2621,2,2016-01-20,0.130434782608696,686
2622,3,2016-12-03,0.0869565217391304,686
2623,4,2017-01-25,0.304347826086957,686
2624,1,2015-11-20,0.8,687
2625,2,2016-01-22,0.33333333333333304,687
2626,3,2016-12-05,0.8,687
2627,4,2017-01-17,0.46666666666666706,687
2628,1,2015-11-13,0.51685393258427,688
2629,2,2016-01-22,0.337078651685393,688
2630,3,2016-12-05,0.50561797752809,688
2631,4,2017-01-21,0.38202247191011207,688
2632,1,2015-11-13,0.510204081632653,689
2633,2,2016-01-22,0.411078717201166,689
2634,3,2016-12-05,0.542274052478134,689
2635,4,2017-01-17,0.498542274052478,689
2636,1,2015-11-20,0.27027027027027,690
2637,2,2016-01-22,0.47747747747747704,690
2638,3,2016-12-07,0.531531531531532,690
2639,4,2017-01-17,0.599099099099099,690
2640,1,2015-11-10,0.666666666666667,691
2641,2,2016-01-19,0.266666666666667,691
2642,3,2016-12-14,0.25,691
2643,4,2017-01-26,0.3,691
2644,1,2015-11-10,0.42857142857142894,692
2645,2,2016-01-19,0.42063492063492103,692
2646,3,2016-12-14,0.555555555555556,692
2647,4,2017-01-25,0.523809523809524,692
2648,1,2015-11-23,0.3975903614457829,693
2649,2,2016-01-22,0.626506024096386,693
2650,3,2016-12-14,0.626506024096386,693
2651,4,2017-01-25,0.542168674698795,693
2652,1,2015-11-11,0.46551724137930994,694
2653,2,2016-01-20,0.37931034482758597,694
2654,3,2016-12-05,0.43103448275862105,694
2655,4,2017-01-17,0.396551724137931,694
2656,1,2015-11-11,0.540540540540541,695
2657,2,2016-01-26,0.189189189189189,695
2658,3,2016-12-05,0.40540540540540504,695
2659,4,2017-01-24,0.216216216216216,695
2660,1,2015-11-18,0.0,696
2661,2,2016-01-26,0.4,696
2662,3,2016-12-07,0.0,696
2663,4,2017-01-25,0.0,696
2664,1,2015-11-12,1.0,697
2665,2,2016-01-26,0.0,697
2666,3,2016-12-07,0.0,697
2667,4,2017-01-25,0.0,697
2668,1,2015-11-12,0.111111111111111,699
2669,2,2016-01-21,0.202020202020202,699
2670,3,2016-12-03,0.45454545454545503,699
2671,4,2017-01-20,0.41414141414141403,699
2672,1,2015-11-12,0.5,700
2673,2,2016-01-21,0.3833333333333329,700
2674,3,2016-12-02,0.5083333333333329,700
2675,4,2017-01-20,0.46666666666666706,700
2676,1,2015-11-24,0.127659574468085,701
2677,2,2016-01-23,0.290780141843972,701
2678,3,2016-12-06,0.425531914893617,701
2679,4,2017-01-21,0.432624113475177,701
2680,1,2015-11-24,0.0434782608695652,702
2681,2,2016-01-20,0.565217391304348,702
2682,3,2016-12-10,0.21739130434782603,702
2683,4,2017-01-17,0.4782608695652171,702
2684,1,2015-11-11,0.45744680851063796,703
2685,2,2016-01-20,0.382978723404255,703
2686,3,2016-12-03,0.382978723404255,703
2687,4,2017-01-20,0.382978723404255,703
2688,1,2015-11-11,0.5,704
2689,2,2016-01-20,0.5,704
2690,3,2016-12-02,0.166666666666667,704
2691,4,2017-01-25,0.0,704
2692,1,2015-11-18,0.666666666666667,705
2693,2,2016-01-26,0.833333333333333,705
2694,3,2016-12-05,0.666666666666667,705
2695,4,2017-01-21,0.666666666666667,705
2696,1,2015-11-13,0.583333333333333,706
2697,2,2016-01-30,0.4166666666666671,706
2698,3,2016-12-05,0.666666666666667,706
2699,4,2017-01-17,0.75,706
2700,1,2015-11-23,0.33333333333333304,707
2701,2,2016-02-02,0.384615384615385,707
2702,3,2016-12-15,0.538461538461538,707
2703,4,2017-01-26,0.41025641025640996,707
2704,1,2015-11-10,0.3666666666666671,708
2705,2,2016-01-29,0.166666666666667,708
2706,3,2016-12-14,0.3,708
2707,4,2017-01-25,0.346666666666667,708
2708,1,2015-11-10,0.5028571428571429,709
2709,2,2016-01-19,0.314285714285714,709
2710,3,2016-12-14,0.5028571428571429,709
2711,4,2017-01-25,0.3771428571428571,709
2712,1,2015-11-10,0.696969696969697,710
2713,2,2016-01-19,0.5606060606060611,710
2714,3,2016-12-17,0.6515151515151509,710
2715,4,2017-01-26,0.7575757575757579,710
2716,1,2015-11-11,0.18421052631578896,711
2717,2,2016-01-20,0.0789473684210526,711
2718,3,2016-12-13,0.39473684210526294,711
2719,4,2017-01-17,0.39473684210526294,711
2720,1,2015-11-18,0.0,712
2721,2,2016-01-26,0.0,712
2722,3,2016-12-13,0.545454545454545,712
2723,4,2017-01-21,0.545454545454545,712
2724,1,2015-11-12,0.44186046511627897,713
2725,2,2016-01-21,0.37209302325581395,713
2726,3,2016-12-09,0.44186046511627897,713
2727,4,2017-01-21,0.604651162790698,713
2728,1,2015-11-12,0.45977011494252895,714
2729,2,2016-01-23,0.34482758620689696,714
2730,3,2016-12-09,0.448275862068966,714
2731,4,2017-01-28,0.264367816091954,714
2732,1,2015-11-12,0.44,715
2733,2,2016-01-21,0.36,715
2734,3,2016-12-17,0.24,715
2735,4,2017-01-24,0.08,715
2736,1,2015-11-12,0.413793103448276,716
2737,2,2016-01-21,0.36206896551724105,716
2738,3,2016-12-10,0.258620689655172,716
2739,4,2017-01-31,0.155172413793103,716
2740,1,2015-11-12,0.411764705882353,717
2741,2,2016-01-21,0.411764705882353,717
2742,3,2016-12-05,0.411764705882353,717
2743,4,2017-01-17,0.3529411764705879,717
2744,1,2015-11-12,0.46103896103896097,718
2745,2,2016-01-21,0.266233766233766,718
2746,3,2016-12-05,0.298701298701299,718
2747,4,2017-01-17,0.305194805194805,718
2748,1,2015-11-12,0.17391304347826098,719
2749,2,2016-01-21,0.17391304347826098,719
2750,3,2016-12-05,0.36956521739130394,719
2751,4,2017-01-24,0.304347826086957,719
2752,1,2015-11-11,0.48868778280543,720
2753,2,2016-01-20,0.384615384615385,720
2754,3,2016-12-06,0.411764705882353,720
2755,4,2017-01-21,0.46606334841629,720
2756,1,2015-11-11,0.469879518072289,721
2757,2,2016-01-20,0.3493975903614461,721
2758,3,2016-12-06,0.5060240963855421,721
2759,4,2017-01-17,0.518072289156627,721
2760,1,2015-11-24,0.313253012048193,722
2761,2,2016-01-20,0.313253012048193,722
2762,3,2016-12-05,0.265060240963855,722
2763,4,2017-01-21,0.36144578313253,722
2764,1,2015-11-14,0.34285714285714297,723
2765,2,2016-01-26,0.0285714285714286,723
2766,3,2016-12-07,0.0,723
2767,4,2017-01-23,0.0285714285714286,723
2768,1,2015-11-14,0.49107142857142894,724
2769,2,2016-01-22,0.3571428571428571,724
2770,3,2016-12-14,0.5,724
2771,4,2017-01-26,0.3125,724
2772,1,2015-11-10,0.204301075268817,725
2773,2,2016-01-22,0.139784946236559,725
2774,3,2016-12-17,0.376344086021505,725
2775,4,2017-01-26,0.602150537634409,725
2776,1,2015-11-24,0.508474576271186,726
2777,2,2016-01-21,0.38983050847457595,726
2778,3,2016-12-15,0.49152542372881397,726
2779,4,2017-01-21,0.42372881355932196,726
2780,1,2015-11-12,0.405128205128205,727
2781,2,2016-01-21,0.343589743589744,727
2782,3,2016-12-16,0.42564102564102596,727
2783,4,2017-01-20,0.25641025641025605,727
2784,1,2015-11-12,0.41573033707865203,728
2785,2,2016-01-21,0.19662921348314602,728
2786,3,2016-12-07,0.49438202247191,728
2787,4,2017-01-21,0.269662921348315,728
2788,1,2015-11-24,0.548387096774194,729
2789,2,2016-01-21,0.258064516129032,729
2790,3,2016-12-07,0.48387096774193505,729
2791,4,2017-01-20,0.32258064516129,729
2792,1,2015-11-12,0.545454545454545,730
2793,2,2016-01-21,0.424242424242424,730
2794,3,2016-12-05,0.606060606060606,730
2795,4,2017-01-17,0.36363636363636404,730
2796,1,2015-11-12,0.48502994011976003,731
2797,2,2016-01-21,0.167664670658683,731
2798,3,2016-12-05,0.341317365269461,731
2799,4,2017-01-17,0.323353293413174,731
2800,1,2015-11-11,0.444444444444444,732
2801,2,2016-01-20,0.148148148148148,732
2802,3,2016-12-05,0.48148148148148107,732
2803,4,2017-01-19,0.33333333333333304,732
2804,1,2015-11-11,0.602409638554217,733
2805,2,2016-01-20,0.25301204819277107,733
2806,3,2016-12-10,0.19277108433734902,733
2807,4,2017-01-21,0.5060240963855421,733
2808,1,2015-11-11,0.538461538461538,734
2809,2,2016-01-19,0.153846153846154,734
2810,3,2016-12-10,0.384615384615385,734
2811,4,2017-01-21,0.6923076923076921,734
2812,1,2015-11-15,0.5,735
2813,2,2016-02-01,0.277777777777778,735
2814,3,2016-12-14,0.222222222222222,735
2815,4,2017-01-26,0.0555555555555556,735
2816,1,2015-11-14,0.426829268292683,736
2817,2,2016-01-23,0.304878048780488,736
2818,3,2016-12-10,0.41463414634146295,736
2819,4,2017-01-17,0.365853658536585,736
2820,1,2015-11-11,0.505050505050505,737
2821,2,2016-01-30,0.323232323232323,737
2822,3,2016-12-05,0.353535353535354,737
2823,4,2017-01-17,0.232323232323232,737
2824,1,2015-11-14,0.393939393939394,738
2825,2,2016-01-23,0.25252525252525304,738
2826,3,2016-12-16,0.33333333333333304,738
2827,4,2017-01-21,0.26262626262626304,738
2828,1,2015-11-23,0.5187969924812029,739
2829,2,2016-01-22,0.300751879699248,739
2830,3,2016-12-15,0.17293233082706796,739
2831,4,2017-01-26,0.255639097744361,739
2832,1,2015-11-23,0.39726027397260294,740
2833,2,2016-01-19,0.301369863013699,740
2834,3,2016-12-15,0.410958904109589,740
2835,4,2017-01-25,0.438356164383562,740
2836,1,2015-11-23,0.538461538461538,741
2837,2,2016-01-19,0.0,741
2838,3,2016-12-15,0.384615384615385,741
2839,4,2017-01-25,0.307692307692308,741
2840,1,2015-11-18,0.5,743
2841,2,2016-01-26,0.0,743
2842,3,2016-12-16,0.166666666666667,743
2843,4,2017-01-25,0.0,743
2844,1,2015-11-18,0.0,744
2845,2,2016-02-04,0.17647058823529396,744
2846,3,2016-12-05,0.3529411764705879,744
2847,4,2017-01-20,0.294117647058824,744
2848,1,2015-11-18,0.0,745
2849,2,2016-02-04,0.23529411764705901,745
2850,3,2016-12-05,0.264705882352941,745
2851,4,2017-01-24,0.3529411764705879,745
2852,1,2015-11-18,0.0,746
2853,2,2016-01-26,0.0,746
2854,3,2016-12-07,0.0,746
2855,4,2017-01-25,0.0,746
2856,1,2015-11-12,0.43455497382199,747
2857,2,2016-01-21,0.371727748691099,747
2858,3,2016-12-15,0.387434554973822,747
2859,4,2017-01-20,0.308900523560209,747
2860,1,2015-11-12,0.47289156626506,748
2861,2,2016-01-21,0.406626506024096,748
